depmap_id,CCLEName,OncotreeLineage,OncotreePrimaryDisease,TP53_refined_status,any_TP53_LoF_high_impact,RTR_score_combined_rank_0_1,combined_RTR_quadrant,secondary_repair_preservation,secondary_repair_preservation_rank,secondary_removal_vulnerability,secondary_removal_vulnerability_rank,primary_repair_preservation,primary_repair_preservation_rank,primary_removal_vulnerability,primary_removal_vulnerability_rank,combined_repair_preservation_rank,combined_removal_vulnerability_rank,secondary_any_repair_median_auc,secondary_removal_median_auc,primary_any_repair_median_logfc,primary_removal_median_logfc,secondary_RTR_delta_any_repair_minus_removal,primary_RTR_delta_any_repair_minus_removal,RTR_score_formula_note,RTR_high_removal_high_quadrant_combined,RTR_high_top20pct,RTR_low_bottom20pct
ACH-000331,ISTMES2_PLEURA,Pleura,Pleural Mesothelioma,TP53 LoF/high-impact,True,0.4952602364475201,repair-high / removal-low,1.089434624039785,0.81875,0.1517067132114909,0.1645833333333333,-0.0264205264267999,0.4671280276816609,0.307837271865,0.28719723183391,0.6429390138408304,0.2258902825836217,1.089434624039785,0.848293286788509,-0.0264205264267999,-0.307837271865,0.2411413372512759,0.2814167454382,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000243,DANG_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.4936058246828143,repair-low / removal-high,0.9286024825121036,0.1791666666666666,0.229345971046718,0.825,-0.127584389531,0.0951557093425605,0.5619120111425,0.7681660899653979,0.1371611880046136,0.7965830449826989,0.9286024825121036,0.7706540289532819,-0.127584389531,-0.5619120111425,0.1579484535588216,0.4343276216115,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000046,ACHN_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 mutation-not-called,False,0.4933715397923875,repair-high / removal-high,0.945082720530107,0.2645833333333333,0.1938693775200095,0.5229166666666667,0.0921829972292,0.8771626297577855,0.420384439131,0.4982698961937716,0.5708729815455594,0.5105932814302192,0.945082720530107,0.8061306224799905,0.0921829972292,-0.420384439131,0.1389520980501165,0.5125674363602,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000674,NUGC4_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 mutation-not-called,False,0.4919550173010381,repair-low / removal-high,0.890000654300151,0.04375,0.2223972324596955,0.7729166666666667,-0.101687422727,0.1608996539792387,0.696114206062,0.9013840830449829,0.1023248269896193,0.8371503748558247,0.890000654300151,0.7776027675403044,-0.101687422727,-0.696114206062,0.1123978867598465,0.594426783335,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000027,GOS3_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 mutation-not-called,False,0.4904591983852364,repair-high / removal-low,1.1124783116193,0.85,0.1409791533858519,0.1208333333333333,-0.07576796516055,0.2664359861591695,0.335227034143,0.3339100346020761,0.5582179930795848,0.2273716839677047,1.1124783116193,0.859020846614148,-0.07576796516055,-0.335227034143,0.253457465005152,0.25945906898245,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000082,G292CLONEA141B1_BONE,Bone,Osteosarcoma,TP53 mutation-not-called,False,0.4878784602076124,repair-high / removal-low,1.07900556847671,0.7979166666666667,0.142015616328245,0.1291666666666666,0.136952944096,0.9550173010380624,0.165847979005,0.0778546712802768,0.8764669838523644,0.1035106689734717,1.07900556847671,0.857984383671755,0.136952944096,-0.165847979005,0.2210211848049549,0.302800923101,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000990,HEC108_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 LoF/high-impact,True,0.4845516147635524,repair-low / removal-high,0.9934293499639916,0.58125,0.1806196104000001,0.3916666666666666,-0.106489787291,0.1487889273356401,0.503653716909,0.6816608996539792,0.3650194636678201,0.5366637831603229,0.9934293499639916,0.8193803895999998,-0.106489787291,-0.503653716909,0.1740489603639916,0.3971639296179999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000217,JHH6_LIVER,Liver,Hepatocellular Carcinoma,TP53 LoF/high-impact,True,0.4835495963091119,repair-high / removal-low,1.037635915262395,0.7208333333333333,0.161215351770823,0.2166666666666666,0.15337631422,0.967128027681661,0.1922012719,0.1003460207612456,0.8439806805074972,0.1585063437139561,1.037635915262395,0.838784648229177,0.15337631422,-0.1922012719,0.1988512670332181,0.34557758612,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-001007,A673STAG2KO16_ENGINEERED,Bone,Ewing Sarcoma,TP53 mutation-not-called,False,0.4809688581314879,repair-low / removal-high,,,,,-0.0834275047866,0.2266435986159169,0.4742927306195,0.6211072664359861,0.2266435986159169,0.6211072664359861,,,-0.0834275047866,-0.4742927306195,,0.3908652258329,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000965,RL952_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 LoF/high-impact,True,0.4809472318339101,repair-low / removal-high,0.939540731684517,0.2270833333333333,0.2157081554923006,0.725,-0.0900913976899,0.2058823529411764,0.5174058440385,0.7041522491349481,0.2164828431372549,0.714576124567474,0.939540731684517,0.7842918445076994,-0.0900913976899,-0.5174058440385,0.1552488871768176,0.4273144463486,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000401,COLO800_SKIN,Skin,Melanoma,TP53 LoF/high-impact,True,0.4808607266435986,repair-low / removal-high,0.9523730579809816,0.3395833333333333,0.212421522762195,0.6895833333333333,-0.0123058855171,0.5311418685121108,0.420202227519,0.4965397923875432,0.435362600922722,0.5930615628604383,0.9523730579809816,0.7875784772378049,-0.0123058855171,-0.420202227519,0.1647945807431765,0.4078963420019,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000091,OV56_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.4802840253748558,repair-high / removal-high,0.9562098184683234,0.3708333333333333,0.2452793339776905,0.8708333333333333,0.0230323634332,0.6816608996539792,0.313403121124,0.2941176470588235,0.5262471164936563,0.5824754901960785,0.9562098184683234,0.7547206660223095,0.0230323634332,-0.313403121124,0.2014891524460139,0.3364354845571999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000164,PANC1_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.4797253460207612,repair-high / removal-low,1.1034044376758,0.8375,0.148653165069769,0.15,-0.0323388417698,0.4394463667820069,0.265746945402,0.2024221453287197,0.6384731833910035,0.1762110726643598,1.1034044376758,0.851346834930231,-0.0323388417698,-0.265746945402,0.2520576027455691,0.2334081036322,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000903,FTC133_THYROID,Thyroid,Well-Differentiated Thyroid Cancer,TP53 LoF/high-impact,True,0.4792531718569781,repair-high / removal-low,0.9979184750305854,0.6020833333333333,0.1607627356866667,0.2125,0.0692854743354,0.8373702422145328,0.350148060459,0.3667820069204152,0.7197267877739331,0.2896410034602076,0.9979184750305854,0.8392372643133332,0.0692854743354,-0.350148060459,0.1586812107172521,0.4194335347944,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000696,OVCAR8_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.4764345444059977,repair-high / removal-low,1.01269871262167,0.64375,0.1825679586765469,0.4125,0.0257731574436,0.6920415224913494,0.319791491341,0.3044982698961938,0.6678957612456747,0.3584991349480969,1.01269871262167,0.817432041323453,0.0257731574436,-0.319791491341,0.1952666712982169,0.3455646487845999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000322,HT144_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.4745674740484429,repair-low / removal-high,0.925817779689034,0.1666666666666666,0.1994743607909219,0.56875,-0.0987095982768,0.1712802768166089,0.631717037649,0.8529411764705882,0.1689734717416378,0.7108455882352941,0.925817779689034,0.800525639209078,-0.0987095982768,-0.631717037649,0.1252921404799559,0.5330074393722,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000274,HS852T_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.4733023356401384,repair-high / removal-low,1.30571420143681,0.9916666666666668,0.0,0.003125,0.148201059267,0.9619377162629758,0.00889201851294,0.0069204152249134,0.9768021914648212,0.0050227076124567,1.30571420143681,1.0,0.148201059267,-0.00889201851294,0.3057142014368099,0.15709307777994,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.4731401384083045,repair-high / removal-low,0.9720769457553224,0.4916666666666666,0.1673448433058679,0.2666666666666666,0.0903349758558,0.8737024221453287,0.394886153646,0.4463667820069204,0.6826845444059977,0.3565167243367935,0.9720769457553224,0.832655156694132,0.0903349758558,-0.394886153646,0.1394217890611904,0.4852211295017999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000768,MDAMB231_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.4730139850057669,repair-high / removal-high,1.00170465660385,0.6208333333333333,0.2206104740635526,0.7541666666666667,-0.0048265981512025,0.5640138408304498,0.288918983993,0.2508650519031142,0.5924235870818916,0.5025158592848904,1.00170465660385,0.7793895259364474,-0.0048265981512025,-0.288918983993,0.2223151306674027,0.2840923858417974,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000075,U87MG_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 mutation-not-called,False,0.472318339100346,repair-high / removal-low,,,,,0.0033202039007899,0.6141868512110726,0.383717871046,0.4342560553633218,0.6141868512110726,0.4342560553633218,,,0.0033202039007899,-0.383717871046,,0.38703807494679,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000898,SNU719_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 mutation-not-called,False,0.4690779988465974,repair-low / removal-high,0.932020474701809,0.1875,0.2014619305157498,0.58125,0.0074436674985149,0.6262975778546713,0.498843060462,0.6660899653979239,0.4068987889273356,0.623669982698962,0.932020474701809,0.7985380694842502,0.0074436674985149,-0.498843060462,0.1334824052175588,0.506286727960515,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000775,NCIH727_LUNG,Lung,Lung Neuroendocrine Tumor,TP53 in-frame,False,0.4648464532871972,repair-high / removal-low,1.235393773184665,0.9708333333333332,0.0785193220381295,0.0291666666666666,0.06276118302275,0.8166089965397924,0.0558791751045,0.0242214532871972,0.8937211649365628,0.0266940599769319,1.235393773184665,0.9214806779618704,0.06276118302275,-0.0558791751045,0.3139130952227944,0.1186403581272499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000479,KNS81_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 mutation-not-called,False,0.4623233852364475,repair-high / removal-low,0.9911924103518486,0.5770833333333333,0.170345464051677,0.2770833333333333,-0.0016675326539,0.5778546712802768,0.400593549059,0.4567474048442906,0.577469002306805,0.366915369088812,0.9911924103518486,0.829654535948323,-0.0016675326539,-0.400593549059,0.1615378744035256,0.3989260164051,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000637,KYSE520_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.4619809688581314,repair-high / removal-low,1.04303820594197,0.7291666666666666,0.185915935163903,0.44375,0.02014395300945,0.6782006920415224,0.24452638715,0.1608996539792387,0.7036836793540946,0.3023248269896194,1.04303820594197,0.814084064836097,0.02014395300945,-0.24452638715,0.2289541411058731,0.26467034015945,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000603,BEN_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.4609429065743945,repair-low / removal-high,0.962123032805288,0.4333333333333333,0.1854967657797566,0.4416666666666666,-0.0597082538469,0.3183391003460207,0.503603685219,0.6799307958477508,0.375836216839677,0.5607987312572087,0.962123032805288,0.8145032342202434,-0.0597082538469,-0.503603685219,0.1476197985850446,0.4438954313721,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000796,MCAS_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.4608744232987313,repair-high / removal-low,0.961226174522806,0.4270833333333333,0.1937644479771063,0.5208333333333334,0.0582097568231499,0.801038062283737,0.353167697197,0.3719723183391003,0.6140606978085351,0.4464028258362168,0.961226174522806,0.8062355520228937,0.0582097568231499,-0.353167697197,0.1549906224999123,0.4113774540201499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000028_FAILED_STR,,,,TP53 mutation-not-called,False,0.4602076124567474,repair-low / removal-high,,,,,-0.0450153386393,0.3875432525951557,0.4281610864665,0.5121107266435986,0.3875432525951557,0.5121107266435986,,,-0.0450153386393,-0.4281610864665,,0.3831457478271999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000138,CFPAC1_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.4588523644752018,repair-low / removal-high,0.916728272436543,0.1104166666666666,0.1861227420376752,0.4541666666666666,0.00644013692573,0.6228373702422145,0.5587129975285,0.7629757785467128,0.3666270184544405,0.6085712226066897,0.916728272436543,0.8138772579623248,0.00644013692573,-0.5587129975285,0.1028510144742181,0.56515313445423,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000458,CJM_SKIN,Skin,Melanoma,TP53 LoF/high-impact,True,0.4587478373702422,repair-low / removal-low,1.016116777291305,0.6583333333333333,0.197618413219802,0.55,-0.1014284954215,0.1626297577854671,0.394104370797,0.4429065743944637,0.4104815455594002,0.4964532871972318,1.016116777291305,0.802381586780198,-0.1014284954215,-0.394104370797,0.2137351905111069,0.2926758753755,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000783,CAMA1_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.4562824394463668,repair-high / removal-low,1.20202630817141,0.9520833333333332,0.0768229773145929,0.0270833333333333,0.03104582647885,0.71280276816609,0.131459212428,0.060553633217993,0.8324430507497116,0.0438184832756632,1.20202630817141,0.923177022685407,0.03104582647885,-0.131459212428,0.2788492854860029,0.1625050389068499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
